open (EUR),high (EUR),low (EUR),close (EUR),open (USD),high (USD),low (USD),close (USD),volume,market cap (USD),Date
5.9470532,6.3608732,5.9323396,6.0169428,6.467,6.917,6.451,6.543,8.40770121e6,8.40770121e6,2023-02-02
5.756696,5.9691236,5.5424292,5.9470532,6.26,6.491,6.027,6.467,5.79069206e6,5.79069206e6,2023-02-01
5.692324,5.821068,5.6481832,5.756696,6.19,6.33,6.142,6.26,3.77854945e6,3.77854945e6,2023-01-31
6.0803952,6.11534,5.535992,5.692324,6.612,6.65,6.02,6.19,5.5726429e6,5.5726429e6,2023-01-30
5.8817616,6.16132,5.8183092,6.0794756,6.396,6.7,6.327,6.611,4.74508665e6,4.74508665e6,2023-01-29
6.055566,6.1282144,5.8127916,5.8826812,6.585,6.664,6.321,6.397,3.86664774e6,3.86664774e6,2023-01-28
5.9516512,6.0905108,5.765892,6.055566,6.472,6.623,6.27,6.585,5.36514779e6,5.36514779e6,2023-01-27
5.88544,6.0353348,5.7943996,5.9516512,6.4,6.563,6.301,6.472,6.83019266e6,6.83019266e6,2023-01-26
5.6932436,6.0353348,5.526796,5.8845204,6.191,6.563,6.01,6.399,7.44147155e6,7.44147155e6,2023-01-25
6.032576,6.1686768,5.6251932,5.6932436,6.56,6.708,6.117,6.191,6.2355824e6,6.2355824e6,2023-01-24
5.7079572,6.290064,5.6996808,6.032576,6.207,6.84,6.198,6.56,1.028278538e7,1.028278538e7,2023-01-23
5.7355452,5.9378572,5.595766,5.7079572,6.237,6.457,6.085,6.207,5.76274472e6,5.76274472e6,2023-01-22
5.7465804,5.9442944,5.5240372,5.7355452,6.249,6.464,6.007,6.237,8.33036973e6,8.33036973e6,2023-01-21
5.3355192,5.788882,5.2895392,5.7447412,5.802,6.295,5.752,6.247,5.37323043e6,5.37323043e6,2023-01-20
5.1939008,5.3778208,5.1893028,5.3355192,5.648,5.848,5.643,5.802,3.34696836e6,3.34696836e6,2023-01-19
5.4780572,5.7208316,5.1166544,5.1984988,5.957,6.221,5.564,5.653,9.68934305e6,9.68934305e6,2023-01-18
5.3447152,5.710716,5.2334436,5.4771376,5.812,6.21,5.691,5.956,7.79955136e6,7.79955136e6,2023-01-17
5.4513888,5.5976052,5.158956,5.3447152,5.928,6.087,5.61,5.812,7.5884287e6,7.5884287e6,2023-01-16
5.5415096,5.5782936,5.3070116,5.4523084,6.026,6.066,5.771,5.929,5.95924443e6,5.95924443e6,2023-01-15
4.9667596,5.9985508,4.9621616,5.5415096,5.401,6.523,5.396,6.026,1.57209215e7,1.57209215e7,2023-01-14
4.8122668,4.9879104,4.7478948,4.9667596,5.233,5.424,5.163,5.401,4.81254483e6,4.81254483e6,2023-01-13
